"c","h","l","n","o","t","v","vw"
171.45,171.51,171.45,732,171.49,"2024-05-01T16:09:00Z",50797,171.465417
171.495,171.51,171.46,649,171.46,"2024-05-01T16:10:00Z",47861,171.483727
171.535,171.54,171.46,748,171.495,"2024-05-01T16:11:00Z",60754,171.499737
171.6347,171.635,171.535,1052,171.535,"2024-05-01T16:12:00Z",76994,171.593591
171.685,171.72,171.605,1159,171.635,"2024-05-01T16:13:00Z",97643,171.667344
171.575,171.685,171.565,604,171.685,"2024-05-01T16:14:00Z",44177,171.605474
171.49,171.58,171.465,705,171.5788,"2024-05-01T16:15:00Z",57731,171.517789
171.55,171.61,171.49,821,171.49,"2024-05-01T16:16:00Z",65323,171.562312
171.5749,171.615,171.55,749,171.56,"2024-05-01T16:17:00Z",49885,171.585428
171.545,171.665,171.53,779,171.575,"2024-05-01T16:18:00Z",58059,171.602571
171.41,171.5401,171.37,864,171.5401,"2024-05-01T16:19:00Z",60155,171.442772
171.365,171.41,171.33,838,171.41,"2024-05-01T16:20:00Z",64837,171.364218
171.3525,171.39,171.32,867,171.36,"2024-05-01T16:21:00Z",74646,171.358326
171.3699,171.39,171.305,711,171.355,"2024-05-01T16:22:00Z",53842,171.352545
171.3714,171.4,171.36,606,171.365,"2024-05-01T16:23:00Z",50672,171.379561
171.36,171.3999,171.34,744,171.375,"2024-05-01T16:24:00Z",66017,171.370711
171.385,171.4,171.355,666,171.36,"2024-05-01T16:25:00Z",46155,171.378709
171.345,171.41,171.3226,617,171.38,"2024-05-01T16:26:00Z",43899,171.362026
171.335,171.36,171.29,770,171.345,"2024-05-01T16:27:00Z",58286,171.313137
171.3311,171.38,171.32,653,171.34,"2024-05-01T16:28:00Z",44108,171.344088
171.395,171.4,171.31,720,171.335,"2024-05-01T16:29:00Z",53208,171.367643
171.33,171.43,171.28,927,171.38,"2024-05-01T16:30:00Z",186094,171.385972
171.335,171.345,171.31,822,171.3342,"2024-05-01T16:31:00Z",35487,171.330308
171.33,171.34,171.29,724,171.34,"2024-05-01T16:32:00Z",42391,171.321574
171.335,171.345,171.28,626,171.33,"2024-05-01T16:33:00Z",37821,171.312741
171.32,171.35,171.28,685,171.335,"2024-05-01T16:34:00Z",63796,171.321333
171.31,171.35,171.3,595,171.31,"2024-05-01T16:35:00Z",41015,171.33254
171.25,171.34,171.22,743,171.32,"2024-05-01T16:36:00Z",72619,171.268394
171.335,171.35,171.255,789,171.255,"2024-05-01T16:37:00Z",52378,171.311428
171.3399,171.36,171.29,647,171.3319,"2024-05-01T16:38:00Z",42214,171.316085
171.36,171.38,171.32,488,171.34,"2024-05-01T16:39:00Z",32940,171.351259
171.385,171.39,171.34,628,171.36,"2024-05-01T16:40:00Z",60724,171.358918
171.3799,171.395,171.3312,477,171.38,"2024-05-01T16:41:00Z",34748,171.371248
171.39,171.45,171.34,716,171.38,"2024-05-01T16:42:00Z",165700,171.405586
171.395,171.415,171.305,698,171.39,"2024-05-01T16:43:00Z",51811,171.357242
171.3719,171.4,171.37,508,171.39,"2024-05-01T16:44:00Z",28282,171.384811
171.41,171.4499,171.373,730,171.38,"2024-05-01T16:45:00Z",58093,171.405509
171.4176,171.425,171.38,476,171.4099,"2024-05-01T16:46:00Z",32629,171.402765
171.365,171.42,171.34,625,171.415,"2024-05-01T16:47:00Z",40709,171.364883
171.2801,171.38,171.27,634,171.365,"2024-05-01T16:48:00Z",42271,171.335773
171.325,171.33,171.25,552,171.29,"2024-05-01T16:49:00Z",41804,171.296533
171.31,171.33,171.28,454,171.3288,"2024-05-01T16:50:00Z",35620,171.307019
171.28,171.305,171.24,601,171.305,"2024-05-01T16:51:00Z",46839,171.276501
171.3439,171.35,171.265,552,171.285,"2024-05-01T16:52:00Z",31844,171.311338
171.275,171.3594,171.275,577,171.34,"2024-05-01T16:53:00Z",31426,171.323299
171.26,171.295,171.25,504,171.2725,"2024-05-01T16:54:00Z",33505,171.261477
171.295,171.298,171.245,540,171.2601,"2024-05-01T16:55:00Z",37602,171.270157
171.3,171.3299,171.275,410,171.29,"2024-05-01T16:56:00Z",32437,171.30735
171.15,171.29,171.15,779,171.29,"2024-05-01T16:57:00Z",51535,171.194726
171.1225,171.16,171.1201,357,171.155,"2024-05-01T16:58:00Z",24460,171.132996
171.06,171.1499,171.06,722,171.12,"2024-05-01T16:59:00Z",59727,171.112461
171.0031,171.09,171.0031,517,171.055,"2024-05-01T17:00:00Z",38596,171.046908
170.9501,171.005,170.92,904,171.005,"2024-05-01T17:01:00Z",57291,170.96805
170.965,170.995,170.95,599,170.955,"2024-05-01T17:02:00Z",38031,170.971742
171.015,171.02,170.915,632,170.965,"2024-05-01T17:03:00Z",48433,170.969272
170.9911,171.0364,170.9599,541,171.019,"2024-05-01T17:04:00Z",36222,170.990283
171.01,171.01,170.9507,492,170.995,"2024-05-01T17:05:00Z",35693,170.986826
170.915,171.015,170.915,573,171.015,"2024-05-01T17:06:00Z",43272,170.961214
170.89,170.925,170.87,494,170.9102,"2024-05-01T17:07:00Z",35771,170.89796
170.955,170.955,170.8626,540,170.89,"2024-05-01T17:08:00Z",34936,170.911423
170.98,170.98,170.9138,421,170.955,"2024-05-01T17:09:00Z",25499,170.945137
170.9701,170.995,170.93,457,170.975,"2024-05-01T17:10:00Z",34536,170.971966
170.895,170.975,170.89,441,170.975,"2024-05-01T17:11:00Z",27042,170.922878
170.86,170.91,170.84,501,170.9,"2024-05-01T17:12:00Z",32810,170.862328
170.87,170.88,170.8214,534,170.86,"2024-05-01T17:13:00Z",32005,170.851947
170.8213,170.87,170.82,409,170.87,"2024-05-01T17:14:00Z",24613,170.848887
170.8013,170.9,170.78,858,170.82,"2024-05-01T17:15:00Z",77630,170.851217
170.86,170.86,170.755,742,170.8001,"2024-05-01T17:16:00Z",98076,170.800268
170.8,170.865,170.775,472,170.86,"2024-05-01T17:17:00Z",33421,170.810125
170.7601,170.8183,170.7589,481,170.8,"2024-05-01T17:18:00Z",26269,170.790263
170.8,170.81,170.765,439,170.765,"2024-05-01T17:19:00Z",28570,170.791098
170.815,170.825,170.78,484,170.79,"2024-05-01T17:20:00Z",36855,170.807301
170.9084,170.9084,170.81,621,170.82,"2024-05-01T17:21:00Z",48959,170.847146
170.9199,170.94,170.8819,567,170.9,"2024-05-01T17:22:00Z",41378,170.910481
171,171,170.91,934,170.9199,"2024-05-01T17:23:00Z",91329,170.973445
171.1146,171.1146,171,559,171.005,"2024-05-01T17:24:00Z",34444,171.039775
171.18,171.2,171.09,834,171.12,"2024-05-01T17:25:00Z",68016,171.13741
171.165,171.185,171.08,766,171.17,"2024-05-01T17:26:00Z",54729,171.140613
171.155,171.21,171.155,649,171.165,"2024-05-01T17:27:00Z",41660,171.1821
171.11,171.19,171.08,668,171.16,"2024-05-01T17:28:00Z",49933,171.137566
171.12,171.16,171.1001,548,171.105,"2024-05-01T17:29:00Z",39013,171.127886
171.07,171.16,171.067,729,171.125,"2024-05-01T17:30:00Z",47835,171.104829
171.01,171.07,171.01,709,171.07,"2024-05-01T17:31:00Z",47170,171.027358
171.1,171.1,171.002,739,171.015,"2024-05-01T17:32:00Z",41052,171.040923
171.035,171.1,171.015,702,171.1,"2024-05-01T17:33:00Z",44505,171.048152
170.995,171.05,170.98,505,171.0413,"2024-05-01T17:34:00Z",32942,171.011196
170.9214,171.02,170.9101,784,170.997,"2024-05-01T17:35:00Z",60532,170.946726
170.925,170.93,170.87,660,170.92,"2024-05-01T17:36:00Z",52619,170.910305
170.825,170.93,170.8,731,170.925,"2024-05-01T17:37:00Z",56321,170.860577
170.77,170.85,170.73,689,170.825,"2024-05-01T17:38:00Z",58888,170.791441
170.7301,170.8,170.7301,633,170.7681,"2024-05-01T17:39:00Z",46059,170.772454
170.76,170.79,170.728,988,170.75,"2024-05-01T17:40:00Z",94400,170.762251
170.7315,170.79,170.725,535,170.76,"2024-05-01T17:41:00Z",33323,170.747561
170.65,170.795,170.65,730,170.73,"2024-05-01T17:42:00Z",67045,170.734976
170.64,170.725,170.63,706,170.66,"2024-05-01T17:43:00Z",50170,170.667864
170.63,170.68,170.62,570,170.6411,"2024-05-01T17:44:00Z",39315,170.655778
170.675,170.68,170.61,549,170.625,"2024-05-01T17:45:00Z",68418,170.632231
170.825,170.83,170.665,897,170.675,"2024-05-01T17:46:00Z",69762,170.738665
170.8212,170.869,170.78,614,170.825,"2024-05-01T17:47:00Z",40942,170.811931
170.9299,170.93,170.825,539,170.825,"2024-05-01T17:48:00Z",55635,170.882692
170.9099,170.9277,170.86,520,170.9277,"2024-05-01T17:49:00Z",41960,170.885944
170.91,170.92,170.8613,479,170.89,"2024-05-01T17:50:00Z",37414,170.901299
170.89,170.93,170.8726,555,170.9076,"2024-05-01T17:51:00Z",52313,170.904955
170.94,170.9499,170.85,725,170.888,"2024-05-01T17:52:00Z",65719,170.895892
171.025,171.0287,170.93,995,170.93,"2024-05-01T17:53:00Z",84392,170.979348
171.1128,171.12,170.985,1030,171.03,"2024-05-01T17:54:00Z",87694,171.038765
171.1621,171.1699,171.1,800,171.1189,"2024-05-01T17:55:00Z",91897,171.138256
171.235,171.2379,171.145,819,171.165,"2024-05-01T17:56:00Z",73254,171.179111
171.095,171.235,171.06,743,171.235,"2024-05-01T17:57:00Z",70845,171.159659
171.2,171.21,171.095,681,171.095,"2024-05-01T17:58:00Z",55853,171.166438
171.23,171.249,171.19,898,171.205,"2024-05-01T17:59:00Z",103417,171.215545
171.36,171.51,171,2995,171.24,"2024-05-01T18:00:00Z",222835,171.289226
171.135,171.42,171.03,2021,171.38,"2024-05-01T18:01:00Z",122784,171.229005
171.2183,171.36,171.0901,1372,171.14,"2024-05-01T18:02:00Z",83632,171.230083
171.2,171.3,171,1348,171.17,"2024-05-01T18:03:00Z",78652,171.11867
171.2,171.28,171.11,1230,171.19,"2024-05-01T18:04:00Z",61794,171.210328
171.21,171.28,171.02,1421,171.21,"2024-05-01T18:05:00Z",89445,171.126672
171.25,171.37,171.19,1422,171.21,"2024-05-01T18:06:00Z",105434,171.261329
171.29,171.41,171.24,1433,171.27,"2024-05-01T18:07:00Z",106805,171.329796
171.4109,171.45,171.255,1199,171.3299,"2024-05-01T18:08:00Z",83658,171.382379
171.22,171.41,171.175,1154,171.41,"2024-05-01T18:09:00Z",89333,171.248969
171.06,171.29,171.05,972,171.2,"2024-05-01T18:10:00Z",65273,171.157043
171.07,171.16,170.98,1165,171.05,"2024-05-01T18:11:00Z",76331,171.051656
171.07,171.08,170.995,728,171.075,"2024-05-01T18:12:00Z",47196,171.049295
170.9414,171.0748,170.94,834,171.0569,"2024-05-01T18:13:00Z",52751,171.002424
170.89,171.015,170.86,1156,170.95,"2024-05-01T18:14:00Z",100751,170.919764
170.88,170.99,170.83,1047,170.885,"2024-05-01T18:15:00Z",73901,170.897591
170.955,170.975,170.865,861,170.875,"2024-05-01T18:16:00Z",60363,170.918786
170.95,171.01,170.915,630,170.9666,"2024-05-01T18:17:00Z",41490,170.95731
170.97,171.03,170.92,770,170.952,"2024-05-01T18:18:00Z",42637,170.97581
171.01,171.1,170.92,836,170.975,"2024-05-01T18:19:00Z",61874,171.019429
171.005,171.04,170.9312,717,171.02,"2024-05-01T18:20:00Z",52081,170.994956
170.97,171,170.91,597,170.97,"2024-05-01T18:21:00Z",30235,170.950936
170.907,170.985,170.88,730,170.95,"2024-05-01T18:22:00Z",52344,170.915611
171,171.02,170.85,709,170.9,"2024-05-01T18:23:00Z",44946,170.926989
171.14,171.14,170.99,800,171.005,"2024-05-01T18:24:00Z",54402,171.061171
171.24,171.25,171.13,962,171.145,"2024-05-01T18:25:00Z",68463,171.198653
171.385,171.42,171.23,1373,171.23,"2024-05-01T18:26:00Z",103027,171.342981
171.43,171.48,171.38,1078,171.385,"2024-05-01T18:27:00Z",75092,171.430744
171.4,171.445,171.36,1034,171.42,"2024-05-01T18:28:00Z",67869,171.411352
171.42,171.495,171.4,1129,171.41,"2024-05-01T18:29:00Z",81543,171.452784
171.409,171.485,171.33,1225,171.42,"2024-05-01T18:30:00Z",80430,171.403325
171.22,171.42,171.14,2686,171.42,"2024-05-01T18:31:00Z",184544,171.283212
171.29,171.355,171.06,2532,171.205,"2024-05-01T18:32:00Z",178720,171.210017
171.53,171.65,171.2,2181,171.2901,"2024-05-01T18:33:00Z",151711,171.426925
171.47,171.69,171.43,2038,171.54,"2024-05-01T18:34:00Z",354608,171.554665
171.35,171.49,170.895,4069,171.44,"2024-05-01T18:35:00Z",225866,171.274858
171.4,171.48,171.21,1860,171.35,"2024-05-01T18:36:00Z",545211,171.352974
171.37,171.44,171.18,1371,171.4,"2024-05-01T18:37:00Z",111872,171.332605
171.43,171.6469,171.37,1574,171.37,"2024-05-01T18:38:00Z",106688,171.524334
171.65,171.69,171.32,1585,171.435,"2024-05-01T18:39:00Z",134726,171.51661
171.91,172,171.51,3283,171.66,"2024-05-01T18:40:00Z",432630,171.749973
172.035,172.09,171.72,2223,171.9,"2024-05-01T18:41:00Z",175965,171.972521
172.16,172.21,171.93,2429,172.03,"2024-05-01T18:42:00Z",266948,172.123665
172.09,172.25,171.9,2366,172.17,"2024-05-01T18:43:00Z",172805,172.136167
172.4,172.41,172.04,1816,172.1,"2024-05-01T18:44:00Z",115316,172.215185
172.27,172.47,172.2053,1663,172.42,"2024-05-01T18:45:00Z",144964,172.302914
172.26,172.42,172.17,1888,172.29,"2024-05-01T18:46:00Z",161203,172.3045
172.36,172.38,172.0532,1870,172.24,"2024-05-01T18:47:00Z",121565,172.189461
172.3,172.4933,172.27,1862,172.36,"2024-05-01T18:48:00Z",146809,172.399667
172.45,172.5,172.25,1624,172.31,"2024-05-01T18:49:00Z",105782,172.417372
172.42,172.635,172.41,1874,172.48,"2024-05-01T18:50:00Z",356911,172.5115
172.38,172.54,172.27,1311,172.4399,"2024-05-01T18:51:00Z",89979,172.376515
172.29,172.46,172.25,1327,172.39,"2024-05-01T18:52:00Z",96892,172.361465
172.35,172.48,172.23,1316,172.3,"2024-05-01T18:53:00Z",102925,172.363639
172.575,172.605,172.31,1237,172.33,"2024-05-01T18:54:00Z",85647,172.484947
172.37,172.59,172.34,1378,172.57,"2024-05-01T18:55:00Z",92437,172.490692
172.48,172.5,172.26,1471,172.38,"2024-05-01T18:56:00Z",100370,172.409
172.47,172.58,172.37,1245,172.461,"2024-05-01T18:57:00Z",78602,172.465026
172.47,172.56,172.44,1427,172.48,"2024-05-01T18:58:00Z",89219,172.494344
172.48,172.51,172.28,1353,172.48,"2024-05-01T18:59:00Z",84897,172.380504
172.42,172.63,172.38,1951,172.49,"2024-05-01T19:00:00Z",120905,172.514026
172.34,172.5,172.29,1208,172.43,"2024-05-01T19:01:00Z",70815,172.378945
172.25,172.43,172.2313,1385,172.34,"2024-05-01T19:02:00Z",83966,172.334972
172.48,172.5,172.2,2060,172.25,"2024-05-01T19:03:00Z",146787,172.323504
172.275,172.53,172.27,2163,172.47,"2024-05-01T19:04:00Z",133969,172.404424
172.4,172.51,172.12,2264,172.28,"2024-05-01T19:05:00Z",146795,172.305369
172.37,172.54,172.33,1850,172.39,"2024-05-01T19:06:00Z",205608,172.436189
172.33,172.45,172.28,1564,172.37,"2024-05-01T19:07:00Z",88744,172.370307
172.5189,172.52,172.28,1670,172.34,"2024-05-01T19:08:00Z",105971,172.418623
172.47,172.55,172.4,1658,172.51,"2024-05-01T19:09:00Z",115892,172.478628
172.51,172.585,172.4,1504,172.465,"2024-05-01T19:10:00Z",96098,172.504685
172.46,172.645,172.43,1879,172.53,"2024-05-01T19:11:00Z",142948,172.560448
172.5251,172.58,172.39,1661,172.4685,"2024-05-01T19:12:00Z",155482,172.487184
172.59,172.64,172.44,1418,172.52,"2024-05-01T19:13:00Z",95524,172.524151
172.5801,172.6525,172.53,1228,172.59,"2024-05-01T19:14:00Z",76268,172.596795
172.56,172.705,172.53,1798,172.59,"2024-05-01T19:15:00Z",122503,172.608483
172.57,172.68,172.5001,1686,172.565,"2024-05-01T19:16:00Z",123160,172.585698
172.53,172.61,172.4995,1616,172.58,"2024-05-01T19:17:00Z",101159,172.544757
172.49,172.605,172.43,1597,172.53,"2024-05-01T19:18:00Z",107192,172.51975
172.42,172.55,172.4,1440,172.495,"2024-05-01T19:19:00Z",87417,172.480864
172.16,172.42,172.13,2143,172.42,"2024-05-01T19:20:00Z",139100,172.231986
172.03,172.2,171.98,2835,172.15,"2024-05-01T19:21:00Z",190425,172.074616
172.05,172.11,171.99,1887,172.04,"2024-05-01T19:22:00Z",122237,172.026324
172.3,172.31,172,1740,172.03,"2024-05-01T19:23:00Z",110092,172.130107
172.44,172.5,172.26,1624,172.3153,"2024-05-01T19:24:00Z",100354,172.378095
172.44,172.44,172.3099,1080,172.43,"2024-05-01T19:25:00Z",81561,172.353076
172.51,172.57,172.3901,1453,172.43,"2024-05-01T19:26:00Z",112149,172.506716
172.53,172.615,172.48,1247,172.515,"2024-05-01T19:27:00Z",78770,172.551585
172.39,172.565,172.385,1401,172.52,"2024-05-01T19:28:00Z",96289,172.488756
172.39,172.4164,172.31,1489,172.39,"2024-05-01T19:29:00Z",105047,172.355043
172.17,172.39,172.15,1984,172.385,"2024-05-01T19:30:00Z",159477,172.239286
171.9688,172.22,171.87,1927,172.18,"2024-05-01T19:31:00Z",128384,172.0313
171.72,171.965,171.69,2108,171.965,"2024-05-01T19:32:00Z",142434,171.794785
171.86,171.955,171.6901,2644,171.7203,"2024-05-01T19:33:00Z",200049,171.847463
171.745,171.95,171.7201,1788,171.855,"2024-05-01T19:34:00Z",126931,171.800824
171.53,171.755,171.4835,1740,171.75,"2024-05-01T19:35:00Z",131092,171.586956
171.33,171.56,171.295,1809,171.54,"2024-05-01T19:36:00Z",131034,171.418057
171.35,171.43,171.255,2034,171.33,"2024-05-01T19:37:00Z",180539,171.34136
171.13,171.36,171.12,1936,171.36,"2024-05-01T19:38:00Z",134897,171.210545
171.08,171.155,170.88,2546,171.14,"2024-05-01T19:39:00Z",199046,170.998253
171.35,171.36,171.005,2128,171.08,"2024-05-01T19:40:00Z",171652,171.166001
171.15,171.39,171.09,1923,171.35,"2024-05-01T19:41:00Z",125890,171.235901
171.05,171.13,170.99,1953,171.13,"2024-05-01T19:42:00Z",1108901,171.064881
171.075,171.17,171,2497,171.05,"2024-05-01T19:43:00Z",206559,171.059345
171.27,171.27,171,1548,171.08,"2024-05-01T19:44:00Z",101301,171.140675
171.3601,171.4,171.09,2061,171.255,"2024-05-01T19:45:00Z",165696,171.223805
171.46,171.58,171.355,2073,171.37,"2024-05-01T19:46:00Z",166437,171.460191
171.3,171.5,171.28,2068,171.46,"2024-05-01T19:47:00Z",145092,171.405604
171.205,171.305,171.1,1749,171.2853,"2024-05-01T19:48:00Z",127964,171.175813
171.1839,171.215,171.0389,1810,171.21,"2024-05-01T19:49:00Z",114165,171.129885
170.8,171.195,170.79,4034,171.195,"2024-05-01T19:50:00Z",281036,170.917783
170.325,170.8287,170.31,5761,170.8,"2024-05-01T19:51:00Z",504001,170.510282
170.42,170.45,170.14,4040,170.3,"2024-05-01T19:52:00Z",288460,170.234698
170.27,170.44,170.22,3118,170.43,"2024-05-01T19:53:00Z",245016,170.31294
170.1105,170.39,170.07,3988,170.275,"2024-05-01T19:54:00Z",303384,170.256242
169.93,170.57,169.805,8027,170.105,"2024-05-01T19:55:00Z",550952,170.07504
169.8,169.9582,169.71,4185,169.92,"2024-05-01T19:56:00Z",343363,169.796974
169.68,169.81,169.555,4335,169.79,"2024-05-01T19:57:00Z",389300,169.653616
169.55,169.7999,169.52,6278,169.69,"2024-05-01T19:58:00Z",636649,169.623217
169.31,169.75,169.25,12568,169.555,"2024-05-01T19:59:00Z",1946213,169.454509
169.56,169.74,169.1,539,169.3,"2024-05-01T20:00:00Z",7076470,169.300238
169.54,169.86,169.3,309,169.54,"2024-05-01T20:01:00Z",49539,169.597339
169.498,169.78,169.29,377,169.53,"2024-05-01T20:02:00Z",317711,169.481391
169.53,169.53,169.45,170,169.5,"2024-05-01T20:03:00Z",13823,169.489015
169.74,169.74,169.49,198,169.53,"2024-05-01T20:04:00Z",47150,169.641001
169.83,169.88,169.3,197,169.7,"2024-05-01T20:05:00Z",143757,169.378852
169.64,169.88,169.6,246,169.83,"2024-05-01T20:06:00Z",17067,169.757046
169.69,169.75,169.62,98,169.75,"2024-05-01T20:07:00Z",7390,169.68087
169.65,169.6945,169.65,71,169.67,"2024-05-01T20:08:00Z",4115,169.662667
169.68,169.69,169.66,51,169.67,"2024-05-01T20:09:00Z",3205,169.665594
169.81,169.81,169.66,50,169.69,"2024-05-01T20:10:00Z",3542,169.722251
169.75,169.84,169.6101,173,169.76,"2024-05-01T20:11:00Z",22086,169.723557
169.65,169.85,169.65,68,169.74,"2024-05-01T20:12:00Z",13071,169.796703
169.8,169.87,169.75,128,169.75,"2024-05-01T20:13:00Z",14199,169.829363
169.61,169.8697,169.61,58,169.79,"2024-05-01T20:14:00Z",3268,169.68355
169.75,169.8009,169.68,59,169.78,"2024-05-01T20:15:00Z",5063,169.730831
169.7923,169.83,169.75,100,169.75,"2024-05-01T20:16:00Z",5255,169.781509
169.7504,169.77,169.75,50,169.77,"2024-05-01T20:17:00Z",4189,169.753947
169.9,169.9,169.764,85,169.764,"2024-05-01T20:18:00Z",5291,169.862085
169.9,169.9,169.81,66,169.826,"2024-05-01T20:19:00Z",4185,169.863488
169.85,169.89,169.3,52,169.815,"2024-05-01T20:20:00Z",51806,169.322619
170,170,169.3,86,169.89,"2024-05-01T20:21:00Z",460770,169.304748
169.94,169.99,169.94,63,169.99,"2024-05-01T20:22:00Z",5936,169.951348
169.9,169.92,169.9,55,169.92,"2024-05-01T20:23:00Z",753,169.91
169.91,169.92,169.8404,58,169.8682,"2024-05-01T20:24:00Z",3119,169.874964
169.9,169.9,169.8802,36,169.9,"2024-05-01T20:25:00Z",2078,169.897755
169.86,169.87,169.86,33,169.87,"2024-05-01T20:26:00Z",647,169.863215
169.8604,169.8604,169.8604,23,169.8604,"2024-05-01T20:27:00Z",487,169.8604
169.89,169.89,169.89,25,169.89,"2024-05-01T20:28:00Z",885,169.89
169.9,169.9,169.88,45,169.88,"2024-05-01T20:29:00Z",1056,169.889529
169.86,169.93,169.86,59,169.93,"2024-05-01T20:31:00Z",7870,169.901757
169.78,169.91,169.78,76,169.91,"2024-05-01T20:32:00Z",2746,169.867202
169.94,169.94,169.3,49,169.85,"2024-05-01T20:33:00Z",28477,169.3615
169.9,169.96,169.88,38,169.96,"2024-05-01T20:34:00Z",1882,169.92611
170.09,170.13,169.8692,112,169.8692,"2024-05-01T20:35:00Z",13268,169.987258
170.15,170.16,170,118,170.09,"2024-05-01T20:36:00Z",13786,170.089349
170.15,170.16,170.15,37,170.15,"2024-05-01T20:37:00Z",1240,170.15625
170.08,170.16,170.08,57,170.15,"2024-05-01T20:38:00Z",3443,170.155098
170.07,170.14,170.07,58,170.13,"2024-05-01T20:40:00Z",2687,170.125425
170.02,170.1289,169.92,56,170.1289,"2024-05-01T20:41:00Z",2250,170.019306
169.92,169.98,169.92,58,169.98,"2024-05-01T20:42:00Z",2857,169.9595
169.93,169.93,169.93,32,169.93,"2024-05-01T20:43:00Z",1233,169.93
169.88,169.9,169.88,23,169.9,"2024-05-01T20:44:00Z",918,169.885714
169.9,169.9,169.88,34,169.9,"2024-05-01T20:45:00Z",1168,169.895349
170.19,170.19,169.93,63,169.93,"2024-05-01T20:46:00Z",3817,170.041585
170.23,170.2705,170.13,64,170.19,"2024-05-01T20:47:00Z",5658,170.207072
170.23,170.34,170.23,53,170.33,"2024-05-01T20:48:00Z",4947,170.291005
170.237,170.237,170.237,28,170.237,"2024-05-01T20:49:00Z",493,170.237
170.15,170.19,170.13,21,170.13,"2024-05-01T20:50:00Z",1701,170.173567
170.2398,170.2398,170.2398,14,170.2398,"2024-05-01T20:51:00Z",251,170.2398
170.11,170.27,170.11,68,170.27,"2024-05-01T20:52:00Z",1932,170.227417
170.12,170.23,170.1,51,170.12,"2024-05-01T20:53:00Z",3344,170.16913
170.03,170.2,170.03,40,170.2,"2024-05-01T20:54:00Z",2564,170.166411
170.19,170.2,170.04,44,170.04,"2024-05-01T20:55:00Z",2266,170.161782
170.2,170.2,169.3,35,170.15,"2024-05-01T20:56:00Z",79676,169.306521
170.17,170.23,170.15,48,170.22,"2024-05-01T20:57:00Z",4159,170.203472
170.06,170.18,170.06,44,170.17,"2024-05-01T20:58:00Z",3427,170.118129
170.06,170.0999,170.06,28,170.0999,"2024-05-01T20:59:00Z",550,170.070124
170.21,170.21,170.03,50,170.03,"2024-05-01T21:00:00Z",3730,170.120509
170.12,170.23,170.12,66,170.19,"2024-05-01T21:01:00Z",5475,170.155867
170.0361,170.1,170.02,26,170.1,"2024-05-01T21:02:00Z",1132,170.067409
170,170.1,169.99,74,170.1,"2024-05-01T21:03:00Z",2072,170.020071
170.05,170.05,170,17,170,"2024-05-01T21:04:00Z",1164,170.045455
