"c","h","l","n","o","t","v","vw"
228.7,228.7,228.7,26,228.7,"2024-07-09T22:11:00Z",1222,228.7
228.75,228.75,228.71,40,228.71,"2024-07-09T22:12:00Z",921,228.73892
228.74,228.7499,228.72,36,228.7499,"2024-07-09T22:13:00Z",606,228.73754
228.78,228.78,228.75,36,228.75,"2024-07-09T22:14:00Z",9786,228.750311
228.7245,228.79,228.7245,37,228.79,"2024-07-09T22:15:00Z",855,228.752952
228.79,228.79,228.79,24,228.79,"2024-07-09T22:17:00Z",177,228.79
228.79,228.79,228.79,37,228.79,"2024-07-09T22:18:00Z",252,228.79
228.76,228.84,228.76,78,228.79,"2024-07-09T22:19:00Z",9473,228.799721
228.8,228.8,228.8,24,228.8,"2024-07-09T22:20:00Z",863,228.8
228.7998,228.7998,228.7998,31,228.7998,"2024-07-09T22:21:00Z",603,228.7998
228.76,228.76,228.76,18,228.76,"2024-07-09T22:22:00Z",724,228.76
228.8008,228.8008,228.77,30,228.8,"2024-07-09T22:24:00Z",5351,228.800152
228.82,228.82,228.8,32,228.81,"2024-07-09T22:25:00Z",2103,228.812513
228.8,228.8,228.8,31,228.8,"2024-07-09T22:26:00Z",1093,228.8
228.82,228.82,228.8,26,228.8,"2024-07-09T22:27:00Z",427,228.814118
228.8,228.8001,228.8,23,228.8,"2024-07-09T22:28:00Z",902,228.800025
228.8,228.8,228.8,23,228.8,"2024-07-09T22:29:00Z",3392,228.8
228.8194,228.8194,228.8194,20,228.8194,"2024-07-09T22:31:00Z",124,228.8194
228.8,228.8,228.8,17,228.8,"2024-07-09T22:32:00Z",321,228.8
228.8,228.8,228.8,26,228.8,"2024-07-09T22:33:00Z",753,228.8
228.84,228.84,228.84,25,228.84,"2024-07-09T22:34:00Z",557,228.84
228.87,228.87,228.85,58,228.85,"2024-07-09T22:35:00Z",1507,228.866667
228.93,228.93,228.9,52,228.9,"2024-07-09T22:37:00Z",2176,228.902318
228.98,228.98,228.95,43,228.95,"2024-07-09T22:38:00Z",3944,228.97027
228.96,228.96,228.96,43,228.96,"2024-07-09T22:39:00Z",435,228.96
228.95,228.99,228.95,33,228.99,"2024-07-09T22:40:00Z",296,228.97
228.98,228.98,228.98,22,228.98,"2024-07-09T22:43:00Z",278,228.98
228.97,228.97,228.97,28,228.97,"2024-07-09T22:44:00Z",446,228.97
228.98,228.98,228.98,29,228.98,"2024-07-09T22:47:00Z",394,228.98
228.96,228.98,228.96,28,228.96,"2024-07-09T22:48:00Z",561,228.966042
228.9694,228.9694,228.9,55,228.9,"2024-07-09T22:49:00Z",876,228.935051
228.96,228.96,228.96,36,228.96,"2024-07-09T22:50:00Z",515,228.96
228.95,228.95,228.85,31,228.85,"2024-07-09T22:52:00Z",1303,228.934299
228.87,228.87,228.87,29,228.87,"2024-07-09T22:53:00Z",261,228.87
228.9365,228.9365,228.9365,28,228.9365,"2024-07-09T22:54:00Z",271,228.9365
228.98,228.98,228.9134,35,228.95,"2024-07-09T23:00:00Z",869,228.953121
228.98,228.98,228.98,26,228.98,"2024-07-09T23:01:00Z",502,228.98
228.935,228.935,228.9214,34,228.9214,"2024-07-09T23:02:00Z",696,228.930467
228.97,228.97,228.95,27,228.96,"2024-07-09T23:04:00Z",479,228.96
228.95,228.95,228.95,27,228.95,"2024-07-09T23:05:00Z",622,228.95
228.95,228.9795,228.95,21,228.9795,"2024-07-09T23:06:00Z",376,228.958526
228.95,228.95,228.95,27,228.95,"2024-07-09T23:07:00Z",212,228.95
228.9494,228.9494,228.9494,29,228.9494,"2024-07-09T23:08:00Z",445,228.9494
228.9,228.94,228.9,34,228.94,"2024-07-09T23:09:00Z",953,228.912956
228.95,228.95,228.95,25,228.95,"2024-07-09T23:10:00Z",208,228.95
228.97,228.98,228.97,30,228.97,"2024-07-09T23:11:00Z",1001,228.9725
228.9,228.9,228.9,31,228.9,"2024-07-09T23:14:00Z",619,228.9
228.86,228.9,228.86,20,228.9,"2024-07-09T23:17:00Z",1316,228.868823
228.85,228.85,228.85,24,228.85,"2024-07-09T23:18:00Z",433,228.85
228.94,228.94,228.94,23,228.94,"2024-07-09T23:19:00Z",207,228.94
228.8601,228.8601,228.8601,24,228.8601,"2024-07-09T23:20:00Z",1146,228.8601
228.9,228.9,228.9,31,228.9,"2024-07-09T23:23:00Z",298,228.9
228.9628,228.9628,228.9628,20,228.9628,"2024-07-09T23:28:00Z",164,228.9628
228.94,228.94,228.94,25,228.94,"2024-07-09T23:30:00Z",172,228.94
228.92,228.92,228.92,22,228.92,"2024-07-09T23:31:00Z",149,228.92
228.92,228.92,228.92,26,228.92,"2024-07-09T23:33:00Z",326,228.92
228.92,228.92,228.92,21,228.92,"2024-07-09T23:34:00Z",332,228.92
228.97,228.97,228.967,38,228.967,"2024-07-09T23:36:00Z",688,228.96769
228.965,228.965,228.965,30,228.965,"2024-07-09T23:37:00Z",581,228.965
228.97,228.97,228.92,35,228.9299,"2024-07-09T23:40:00Z",1038,228.933665
228.95,228.95,228.95,49,228.95,"2024-07-09T23:42:00Z",554,228.95
228.95,228.95,228.95,26,228.95,"2024-07-09T23:44:00Z",357,228.95
228.97,228.97,228.96,50,228.96,"2024-07-09T23:45:00Z",1480,228.969002
228.97,228.98,228.96,35,228.96,"2024-07-09T23:47:00Z",1281,228.967221
228.95,228.95,228.95,43,228.95,"2024-07-09T23:49:00Z",2184,228.95
228.93,228.93,228.93,32,228.93,"2024-07-09T23:50:00Z",375,228.93
228.92,228.95,228.9069,38,228.9069,"2024-07-09T23:52:00Z",865,228.922456
228.92,228.93,228.92,33,228.93,"2024-07-09T23:53:00Z",1006,228.925529
228.97,228.97,228.97,29,228.97,"2024-07-09T23:54:00Z",7036,228.97
228.98,228.98,228.95,34,228.95,"2024-07-09T23:55:00Z",611,228.966
228.97,228.97,228.97,28,228.97,"2024-07-09T23:56:00Z",190,228.97
228.96,228.96,228.9154,48,228.9154,"2024-07-09T23:58:00Z",1026,228.930768
229,229,228.95,121,229,"2024-07-09T23:59:00Z",7667,228.992705
228.78,229.11,228.78,208,229.11,"2024-07-10T08:00:00Z",5139,228.825913
228.78,228.78,228.65,92,228.71,"2024-07-10T08:01:00Z",2575,228.705445
228.88,228.9,228.88,30,228.9,"2024-07-10T08:02:00Z",1128,228.8875
228.82,228.82,228.82,17,228.82,"2024-07-10T08:04:00Z",980,228.82
228.96,228.96,228.96,3,228.96,"2024-07-10T08:06:00Z",147,228.96
228.96,228.96,228.96,27,228.96,"2024-07-10T08:08:00Z",893,228.96
228.98,228.98,228.94,42,228.94,"2024-07-10T08:09:00Z",1012,228.955865
228.98,228.98,228.98,7,228.98,"2024-07-10T08:10:00Z",215,228.98
229.02,229.03,229.02,44,229.03,"2024-07-10T08:11:00Z",1106,229.025
229.05,229.06,229.05,20,229.06,"2024-07-10T08:15:00Z",723,229.052041
229.05,229.05,229.05,43,229.05,"2024-07-10T08:19:00Z",447,229.05
229.05,229.05,229.05,14,229.05,"2024-07-10T08:20:00Z",424,229.05
229.05,229.05,229.05,33,229.05,"2024-07-10T08:22:00Z",501,229.05
229.06,229.06,229.06,34,229.06,"2024-07-10T08:23:00Z",729,229.06
229.03,229.03,229.03,27,229.03,"2024-07-10T08:24:00Z",634,229.03
229.06,229.06,229.06,9,229.06,"2024-07-10T08:30:00Z",256,229.06
229.01,229.01,229.01,27,229.01,"2024-07-10T08:39:00Z",905,229.01
229.02,229.02,229.02,7,229.02,"2024-07-10T08:46:00Z",131,229.02
229.02,229.02,229.02,13,229.02,"2024-07-10T08:47:00Z",499,229.02
229.02,229.02,229.02,13,229.02,"2024-07-10T08:49:00Z",367,229.02
229.11,229.11,229.05,57,229.05,"2024-07-10T08:53:00Z",2920,229.094122
229.21,229.21,229.21,10,229.21,"2024-07-10T09:00:00Z",268,229.21
229.25,229.25,229.25,9,229.25,"2024-07-10T09:09:00Z",191,229.25
229.28,229.28,229.28,55,229.28,"2024-07-10T09:12:00Z",1034,229.28
229.35,229.35,229.35,10,229.35,"2024-07-10T09:13:00Z",208,229.35
229.32,229.32,229.32,19,229.32,"2024-07-10T09:14:00Z",295,229.32
229.3,229.3,229.3,24,229.3,"2024-07-10T09:16:00Z",730,229.3
229.31,229.31,229.31,19,229.31,"2024-07-10T09:26:00Z",460,229.31
229.34,229.34,229.34,32,229.34,"2024-07-10T09:36:00Z",968,229.34
229.33,229.35,229.33,14,229.35,"2024-07-10T09:38:00Z",606,229.338271
229.32,229.32,229.32,29,229.32,"2024-07-10T09:39:00Z",487,229.32
229.26,229.29,229.26,56,229.29,"2024-07-10T09:40:00Z",2185,229.264795
229.2,229.2,229.2,77,229.2,"2024-07-10T09:41:00Z",1443,229.2
229.08,229.08,229.08,13,229.08,"2024-07-10T09:43:00Z",394,229.08
229.18,229.18,229.18,13,229.18,"2024-07-10T09:48:00Z",708,229.18
229.12,229.12,229.12,7,229.12,"2024-07-10T09:59:00Z",179,229.12
229.13,229.13,229.13,17,229.13,"2024-07-10T10:03:00Z",298,229.13
229.12,229.12,229.12,18,229.12,"2024-07-10T10:04:00Z",877,229.12
229.17,229.17,229.17,9,229.17,"2024-07-10T10:05:00Z",250,229.17
229.13,229.13,229.13,21,229.13,"2024-07-10T10:06:00Z",544,229.13
229.5,229.5,229.2,201,229.2,"2024-07-10T10:13:00Z",9935,229.392261
229.71,229.95,229.42,204,229.42,"2024-07-10T10:14:00Z",7965,229.60027
229.62,229.62,229.62,15,229.62,"2024-07-10T10:15:00Z",392,229.62
229.56,229.56,229.56,23,229.56,"2024-07-10T10:16:00Z",1058,229.56
229.75,229.75,229.73,47,229.73,"2024-07-10T10:17:00Z",2838,229.745271
229.94,229.94,229.74,60,229.74,"2024-07-10T10:18:00Z",3304,229.791876
229.83,230,229.83,180,229.84,"2024-07-10T10:19:00Z",4500,229.927418
229.85,229.85,229.85,19,229.85,"2024-07-10T10:20:00Z",351,229.85
229.75,229.8,229.75,19,229.8,"2024-07-10T10:22:00Z",932,229.763821
229.74,229.74,229.73,21,229.73,"2024-07-10T10:23:00Z",1076,229.73467
229.85,229.85,229.85,14,229.85,"2024-07-10T10:26:00Z",243,229.85
229.89,229.9,229.79,116,229.88,"2024-07-10T10:27:00Z",4234,229.88251
229.87,229.87,229.85,36,229.85,"2024-07-10T10:34:00Z",2456,229.868904
229.8,229.8,229.76,43,229.76,"2024-07-10T10:35:00Z",1313,229.786711
229.79,229.81,229.79,40,229.8,"2024-07-10T10:36:00Z",2301,229.8
229.9,229.9,229.9,19,229.9,"2024-07-10T10:42:00Z",704,229.9
229.8,229.8,229.8,32,229.8,"2024-07-10T10:44:00Z",1369,229.8
229.82,229.82,229.8,20,229.82,"2024-07-10T10:45:00Z",1306,229.8175
229.74,229.8,229.73,53,229.8,"2024-07-10T10:50:00Z",1464,229.780882
229.65,229.66,229.65,35,229.66,"2024-07-10T10:54:00Z",734,229.65277
229.55,229.55,229.55,34,229.55,"2024-07-10T10:57:00Z",286,229.55
229.8,229.8,229.42,262,229.42,"2024-07-10T11:00:00Z",5830,229.555636
229.4,229.4,229.4,21,229.4,"2024-07-10T11:02:00Z",639,229.4
229.5,229.5,229.5,27,229.5,"2024-07-10T11:04:00Z",843,229.5
229.56,229.56,229.55,11,229.55,"2024-07-10T11:06:00Z",349,229.555
229.61,229.61,229.6,41,229.6,"2024-07-10T11:08:00Z",1140,229.604255
229.62,229.62,229.62,10,229.62,"2024-07-10T11:09:00Z",407,229.62
229.62,229.62,229.62,24,229.62,"2024-07-10T11:10:00Z",892,229.62
229.61,229.61,229.61,34,229.61,"2024-07-10T11:11:00Z",938,229.61
229.62,229.63,229.62,20,229.63,"2024-07-10T11:13:00Z",1159,229.621176
229.66,229.66,229.66,16,229.66,"2024-07-10T11:14:00Z",603,229.66
229.6,229.6,229.6,29,229.6,"2024-07-10T11:15:00Z",800,229.6
229.62,229.62,229.62,17,229.62,"2024-07-10T11:16:00Z",492,229.62
229.62,229.62,229.62,11,229.62,"2024-07-10T11:17:00Z",335,229.62
229.62,229.62,229.62,35,229.62,"2024-07-10T11:20:00Z",1207,229.62
229.62,229.62,229.62,20,229.62,"2024-07-10T11:23:00Z",404,229.62
229.66,229.66,229.66,33,229.66,"2024-07-10T11:24:00Z",683,229.66
229.67,229.68,229.67,35,229.67,"2024-07-10T11:25:00Z",1395,229.671195
229.71,229.73,229.7,38,229.7,"2024-07-10T11:26:00Z",1968,229.711717
229.73,229.73,229.73,23,229.73,"2024-07-10T11:27:00Z",688,229.73
229.74,229.74,229.74,32,229.74,"2024-07-10T11:28:00Z",814,229.74
229.73,229.73,229.73,14,229.73,"2024-07-10T11:30:00Z",529,229.73
229.8,229.8,229.8,31,229.8,"2024-07-10T11:33:00Z",935,229.8
229.8,229.8,229.8,34,229.8,"2024-07-10T11:34:00Z",1119,229.8
229.78,229.78,229.78,11,229.78,"2024-07-10T11:35:00Z",299,229.78
229.78,229.81,229.78,31,229.81,"2024-07-10T11:39:00Z",754,229.796378
229.85,229.85,229.85,37,229.85,"2024-07-10T11:46:00Z",1488,229.85
229.85,229.85,229.85,19,229.85,"2024-07-10T11:47:00Z",598,229.85
229.9,229.9,229.88,69,229.88,"2024-07-10T11:48:00Z",2373,229.881714
229.8,229.89,229.8,96,229.89,"2024-07-10T11:49:00Z",5055,229.858387
229.73,229.77,229.73,60,229.77,"2024-07-10T11:50:00Z",1516,229.758095
229.66,229.72,229.66,52,229.72,"2024-07-10T11:51:00Z",1619,229.709989
229.69,229.69,229.69,16,229.69,"2024-07-10T11:52:00Z",694,229.69
229.71,229.71,229.71,14,229.71,"2024-07-10T11:53:00Z",498,229.71
229.75,229.79,229.75,17,229.75,"2024-07-10T11:54:00Z",737,229.7625
229.74,229.74,229.74,21,229.74,"2024-07-10T11:55:00Z",448,229.74
229.72,229.76,229.72,38,229.76,"2024-07-10T11:57:00Z",1175,229.743122
229.7,229.7,229.7,13,229.7,"2024-07-10T11:59:00Z",374,229.7
229.73,229.88,229.0499,5370,229.57,"2024-07-10T12:00:00Z",139199,229.652994
228.99,229.75,228.87,731,229.74,"2024-07-10T12:01:00Z",5290,229.350404
228.83,229.71,228.83,1709,228.98,"2024-07-10T12:02:00Z",23836,229.192106
229.6,229.6,228.88,392,229.36,"2024-07-10T12:03:00Z",6074,229.340329
229.18,229.18,229.16,147,229.16,"2024-07-10T12:04:00Z",1852,229.170413
229.57,229.57,229.55,83,229.55,"2024-07-10T12:05:00Z",4923,229.551007
229.55,229.58,229.5401,63,229.5401,"2024-07-10T12:06:00Z",3701,229.550333
229.58,229.58,229.58,44,229.58,"2024-07-10T12:07:00Z",876,229.58
229.58,229.58,229.5508,65,229.58,"2024-07-10T12:08:00Z",1923,229.577768
229.5797,229.58,229.5797,67,229.58,"2024-07-10T12:09:00Z",938,229.5799
229.6,229.6,229.5514,80,229.5514,"2024-07-10T12:10:00Z",3911,229.589981
229.6991,229.6991,229.68,65,229.68,"2024-07-10T12:11:00Z",1156,229.686367
229.6998,229.6998,229.6997,61,229.6998,"2024-07-10T12:12:00Z",825,229.699768
229.6966,229.6966,229.6966,39,229.6966,"2024-07-10T12:13:00Z",442,229.6966
229.7,229.7,229.7,89,229.7,"2024-07-10T12:14:00Z",2204,229.7
229.7,229.75,229.68,113,229.7303,"2024-07-10T12:15:00Z",6504,229.71355
229.7309,229.7309,229.61,103,229.66,"2024-07-10T12:16:00Z",6371,229.625562
229.62,229.64,229.62,54,229.64,"2024-07-10T12:17:00Z",3170,229.621569
229.65,229.65,229.64,49,229.6401,"2024-07-10T12:18:00Z",923,229.644329
229.66,229.72,229.66,87,229.72,"2024-07-10T12:19:00Z",1785,229.69625
229.53,229.65,229.53,109,229.65,"2024-07-10T12:20:00Z",2853,229.619333
229.4,229.52,229.4,141,229.52,"2024-07-10T12:21:00Z",5161,229.452604
229.35,229.47,229.35,152,229.41,"2024-07-10T12:22:00Z",9885,229.400177
229.47,229.47,229.4696,51,229.47,"2024-07-10T12:23:00Z",1504,229.469818
229.45,229.45,229.3729,43,229.3729,"2024-07-10T12:24:00Z",775,229.41145
229.4318,229.4318,229.4318,46,229.4318,"2024-07-10T12:25:00Z",439,229.4318
229.35,229.4309,229.35,154,229.4309,"2024-07-10T12:26:00Z",14994,229.412363
229.5,229.5,229.35,74,229.35,"2024-07-10T12:27:00Z",12492,229.401804
229.5,229.5,229.5,40,229.5,"2024-07-10T12:28:00Z",672,229.5
229.45,229.45,229.4,55,229.45,"2024-07-10T12:29:00Z",1982,229.440947
229.5,229.5,229.5,53,229.5,"2024-07-10T12:31:00Z",982,229.5
229.52,229.55,229.51,62,229.55,"2024-07-10T12:32:00Z",1149,229.525743
229.51,229.5499,229.48,98,229.5493,"2024-07-10T12:33:00Z",7593,229.497884
229.5001,229.5001,229.5,79,229.5,"2024-07-10T12:34:00Z",1181,229.500044
229.5499,229.55,229.5499,52,229.55,"2024-07-10T12:35:00Z",3003,229.549958
229.5,229.55,229.5,103,229.54,"2024-07-10T12:36:00Z",3601,229.531834
229.4501,229.46,229.4501,72,229.46,"2024-07-10T12:37:00Z",1064,229.456292
229.48,229.5499,229.45,59,229.45,"2024-07-10T12:38:00Z",2035,229.480408
229.55,229.55,229.4804,103,229.5095,"2024-07-10T12:39:00Z",5139,229.50944
229.55,229.58,229.55,55,229.58,"2024-07-10T12:40:00Z",1819,229.552506
229.58,229.58,229.58,70,229.58,"2024-07-10T12:41:00Z",1619,229.58
229.58,229.58,229.5,49,229.5,"2024-07-10T12:42:00Z",747,229.558537
229.58,229.58,229.56,89,229.58,"2024-07-10T12:44:00Z",1372,229.572968
229.58,229.58,229.55,99,229.5501,"2024-07-10T12:45:00Z",2365,229.554158
229.53,229.57,229.52,70,229.52,"2024-07-10T12:46:00Z",1683,229.555475
229.5,229.5,229.5,140,229.5,"2024-07-10T12:47:00Z",742,229.5
229.58,229.58,229.55,50,229.58,"2024-07-10T12:48:00Z",1977,229.571589
229.53,229.5765,229.53,47,229.5765,"2024-07-10T12:50:00Z",967,229.55759
229.58,229.58,229.55,67,229.55,"2024-07-10T12:51:00Z",1995,229.56392
229.54,229.58,229.5202,52,229.5202,"2024-07-10T12:52:00Z",2292,229.53608
229.53,229.53,229.53,57,229.53,"2024-07-10T12:53:00Z",708,229.53
229.52,229.52,229.52,41,229.52,"2024-07-10T12:54:00Z",470,229.52
229.52,229.5584,229.52,68,229.52,"2024-07-10T12:57:00Z",1618,229.539296
229.54,229.56,229.53,69,229.53,"2024-07-10T12:58:00Z",2455,229.548166
229.55,229.56,229.55,70,229.56,"2024-07-10T12:59:00Z",1392,229.554304
229.53,229.56,229.52,64,229.56,"2024-07-10T13:00:00Z",4898,229.546132
229.55,229.56,229.52,95,229.5591,"2024-07-10T13:01:00Z",3717,229.543765
229.54,229.54,229.53,95,229.5304,"2024-07-10T13:02:00Z",2612,229.538405
229.54,229.54,229.5,110,229.5,"2024-07-10T13:03:00Z",1972,229.516949
229.56,229.56,229.51,171,229.54,"2024-07-10T13:04:00Z",4453,229.549467
229.51,229.58,229.5,80,229.501,"2024-07-10T13:05:00Z",2242,229.5173
229.5,229.51,229.5,103,229.51,"2024-07-10T13:06:00Z",2162,229.502444
229.5786,229.5786,229.51,54,229.514,"2024-07-10T13:07:00Z",3533,229.514775
229.51,229.51,229.51,49,229.51,"2024-07-10T13:08:00Z",412,229.51
229.5,229.5382,229.4504,130,229.5382,"2024-07-10T13:09:00Z",3928,229.479476
229.4939,229.51,229.4128,127,229.51,"2024-07-10T13:10:00Z",2192,229.448412
229.45,229.45,229.44,75,229.44,"2024-07-10T13:11:00Z",1370,229.447093
229.3097,229.4,229.3003,200,229.4,"2024-07-10T13:12:00Z",4553,229.366149
229.33,229.35,229.3,117,229.31,"2024-07-10T13:13:00Z",3001,229.313595
229.26,229.31,229.26,142,229.31,"2024-07-10T13:14:00Z",5893,229.289543
229.26,229.35,229.25,75,229.25,"2024-07-10T13:15:00Z",2012,229.291
229.28,229.28,229.2223,120,229.27,"2024-07-10T13:16:00Z",4560,229.245601
229.22,229.3,229.22,126,229.3,"2024-07-10T13:17:00Z",3189,229.27156
229.19,229.28,229.15,212,229.2,"2024-07-10T13:18:00Z",7602,229.235874
229.16,229.18,229.16,82,229.16,"2024-07-10T13:19:00Z",3623,229.168574
229.27,229.27,229.05,223,229.17,"2024-07-10T13:20:00Z",15997,229.129372
229.3,229.3,229.2,59,229.2972,"2024-07-10T13:21:00Z",1227,229.228171
229.3,229.3,229.21,66,229.24,"2024-07-10T13:22:00Z",1147,229.254545
229.25,229.28,229.25,58,229.28,"2024-07-10T13:23:00Z",2134,229.260286
229.26,229.28,229.25,61,229.25,"2024-07-10T13:24:00Z",3899,229.253126
229.09,229.28,229,353,229.26,"2024-07-10T13:25:00Z",10271,229.111381
229.2,229.27,229.11,85,229.11,"2024-07-10T13:26:00Z",3093,229.179286
229,229.21,229,189,229.15,"2024-07-10T13:27:00Z",5843,229.157951
229.25,229.25,229.13,125,229.21,"2024-07-10T13:28:00Z",4496,229.20475
229.26,229.2794,229.17,186,229.22,"2024-07-10T13:29:00Z",18053,229.243979
229.39,229.54,229.25,9367,229.27,"2024-07-10T13:30:00Z",881052,229.322178
229.91,229.99,229.35,3348,229.382,"2024-07-10T13:31:00Z",307538,229.665196
230.16,230.22,229.85,8827,229.8801,"2024-07-10T13:32:00Z",891114,230.009085
230.325,230.56,230.15,4343,230.15,"2024-07-10T13:33:00Z",442723,230.390551
230.39,230.59,230.27,3097,230.33,"2024-07-10T13:34:00Z",272931,230.419629
230.6747,230.75,230.19,4287,230.37,"2024-07-10T13:35:00Z",477057,230.527862
230.8294,230.88,230.61,3602,230.6692,"2024-07-10T13:36:00Z",343688,230.748956
230.435,230.86,230.39,3546,230.822,"2024-07-10T13:37:00Z",331672,230.658557
230.2398,230.47,230.11,2831,230.4364,"2024-07-10T13:38:00Z",242348,230.308254
230.235,230.3,229.91,3621,230.245,"2024-07-10T13:39:00Z",273146,230.097783
230.625,230.72,230.2367,3002,230.24,"2024-07-10T13:40:00Z",297829,230.537688
230.7268,230.77,230.58,2644,230.63,"2024-07-10T13:41:00Z",213228,230.696947
230.865,231.06,230.63,4680,230.72,"2024-07-10T13:42:00Z",412049,230.869399
231.01,231.06,230.68,3292,230.87,"2024-07-10T13:43:00Z",249606,230.899261
230.855,231.03,230.795,2716,231.01,"2024-07-10T13:44:00Z",204064,230.891446
230.725,231,230.6508,2923,230.85,"2024-07-10T13:45:00Z",227189,230.797843
230.64,230.74,230.53,2825,230.72,"2024-07-10T13:46:00Z",219816,230.617313
230.7799,230.8,230.6,1981,230.63,"2024-07-10T13:47:00Z",157933,230.718748
230.95,231.07,230.7301,3029,230.7799,"2024-07-10T13:48:00Z",247769,230.936826
230.945,231.09,230.86,2885,230.9332,"2024-07-10T13:49:00Z",239179,231.008138
230.64,230.94,230.63,2532,230.94,"2024-07-10T13:50:00Z",233483,230.774274
230.7785,230.82,230.61,1829,230.64,"2024-07-10T13:51:00Z",130010,230.704617
230.9584,231.05,230.71,2323,230.78,"2024-07-10T13:52:00Z",180251,230.90071
231.2005,231.23,230.88,2338,230.95,"2024-07-10T13:53:00Z",223554,231.056268
231.32,231.38,231.18,3090,231.22,"2024-07-10T13:54:00Z",284163,231.278303
231.24,231.3185,231.08,2164,231.315,"2024-07-10T13:55:00Z",206625,231.220927
231.1343,231.35,231.12,2324,231.23,"2024-07-10T13:56:00Z",219935,231.272092
231.1797,231.37,231.12,2017,231.1301,"2024-07-10T13:57:00Z",167583,231.257641
231.0699,231.19,230.95,2374,231.175,"2024-07-10T13:58:00Z",201125,231.033099
231.3013,231.33,231.065,1775,231.065,"2024-07-10T13:59:00Z",132345,231.238426
231.2106,231.36,231.15,2625,231.31,"2024-07-10T14:00:00Z",205550,231.287874
231.1599,231.26,231.0998,1809,231.23,"2024-07-10T14:01:00Z",131467,231.154352
231.47,231.5003,231.14,2913,231.16,"2024-07-10T14:02:00Z",293436,231.392172
231.66,231.675,231.47,3021,231.475,"2024-07-10T14:03:00Z",315273,231.603374
231.31,231.722,231.24,3385,231.6526,"2024-07-10T14:04:00Z",306921,231.448056
231.65,231.68,231.3,2547,231.3,"2024-07-10T14:05:00Z",165401,231.536336
231.4294,231.65,231.38,2250,231.64,"2024-07-10T14:06:00Z",162186,231.519831
231.3545,231.48,231.34,1777,231.4399,"2024-07-10T14:07:00Z",227404,231.423366
231.2854,231.4496,231.245,1938,231.34,"2024-07-10T14:08:00Z",131760,231.348924
231.26,231.3099,231.06,3378,231.286,"2024-07-10T14:09:00Z",293323,231.17999
231.51,231.5789,231.2563,2287,231.2656,"2024-07-10T14:10:00Z",190454,231.452916
231.516,231.5498,231.405,1722,231.5,"2024-07-10T14:11:00Z",98011,231.503026
231.5003,231.54,231.48,1676,231.516,"2024-07-10T14:12:00Z",94871,231.511218
231.4296,231.55,231.4225,1674,231.5,"2024-07-10T14:13:00Z",89861,231.507134
231.51,231.63,231.38,2834,231.425,"2024-07-10T14:14:00Z",275120,231.510141
231.3599,231.55,231.325,2202,231.5103,"2024-07-10T14:15:00Z",198321,231.465122
231.332,231.47,231.31,1726,231.36,"2024-07-10T14:16:00Z",94355,231.391895
231.315,231.42,231.25,1813,231.34,"2024-07-10T14:17:00Z",101334,231.316297
231.17,231.315,231.09,2229,231.315,"2024-07-10T14:18:00Z",212804,231.19186
231.19,231.2,231.12,1977,231.18,"2024-07-10T14:19:00Z",167058,231.165964
230.94,231.31,230.94,2795,231.19,"2024-07-10T14:20:00Z",266948,231.133936
231.0898,231.13,230.86,2066,230.935,"2024-07-10T14:21:00Z",155433,230.989609
