"c","h","l","n","o","t","v","vw"
205.85,205.85,205.64,2011,205.66,"2024-06-11T18:47:00Z",235958,205.753833
205.82,205.93,205.8,2352,205.85,"2024-06-11T18:48:00Z",288376,205.867246
205.812,205.83,205.695,1951,205.81,"2024-06-11T18:49:00Z",228543,205.758003
205.785,205.86,205.78,1693,205.81,"2024-06-11T18:50:00Z",158107,205.816628
205.7747,205.85,205.74,1202,205.785,"2024-06-11T18:51:00Z",88981,205.803732
205.6428,205.79,205.62,1792,205.79,"2024-06-11T18:52:00Z",165587,205.725431
205.555,205.7299,205.55,1765,205.64,"2024-06-11T18:53:00Z",169587,205.631081
205.6,205.69,205.54,1742,205.5596,"2024-06-11T18:54:00Z",137341,205.60641
205.58,205.62,205.54,1649,205.6,"2024-06-11T18:55:00Z",138487,205.580088
205.615,205.635,205.55,1363,205.58,"2024-06-11T18:56:00Z",127027,205.598211
205.5499,205.6399,205.54,1334,205.6399,"2024-06-11T18:57:00Z",134199,205.553709
205.52,205.59,205.45,2187,205.545,"2024-06-11T18:58:00Z",262906,205.517336
205.6,205.6,205.5,1380,205.505,"2024-06-11T18:59:00Z",133215,205.570852
205.6134,205.68,205.56,1897,205.595,"2024-06-11T19:00:00Z",231006,205.623116
205.705,205.705,205.56,1338,205.615,"2024-06-11T19:01:00Z",171804,205.626196
205.58,205.71,205.5603,1880,205.7,"2024-06-11T19:02:00Z",194090,205.630548
205.66,205.72,205.59,1621,205.59,"2024-06-11T19:03:00Z",174377,205.68643
205.69,205.7,205.625,1669,205.665,"2024-06-11T19:04:00Z",171597,205.66752
205.56,205.69,205.52,1589,205.6793,"2024-06-11T19:05:00Z",160218,205.588996
205.5,205.6,205.5,1708,205.56,"2024-06-11T19:06:00Z",158284,205.543047
205.2816,205.52,205.265,2536,205.5001,"2024-06-11T19:07:00Z",283022,205.394163
205.055,205.2931,205.05,2238,205.28,"2024-06-11T19:08:00Z",284617,205.158073
205.09,205.1299,205.01,1948,205.055,"2024-06-11T19:09:00Z",187864,205.063516
205.03,205.08,204.86,3143,205.08,"2024-06-11T19:10:00Z",322996,204.955163
204.895,205.03,204.875,1830,205.02,"2024-06-11T19:11:00Z",158600,204.947343
204.94,204.94,204.77,2201,204.89,"2024-06-11T19:12:00Z",226770,204.836337
204.875,205,204.875,1617,204.93,"2024-06-11T19:13:00Z",157528,204.942702
204.79,204.92,204.75,1837,204.88,"2024-06-11T19:14:00Z",176182,204.827624
204.73,204.85,204.7,2228,204.78,"2024-06-11T19:15:00Z",261031,204.76425
204.93,204.93,204.725,2152,204.73,"2024-06-11T19:16:00Z",248890,204.820904
205.12,205.15,204.92,2942,204.93,"2024-06-11T19:17:00Z",336782,205.042495
205.17,205.18,205.04,1829,205.14,"2024-06-11T19:18:00Z",193285,205.103428
205.22,205.23,205.08,2019,205.1734,"2024-06-11T19:19:00Z",214450,205.155991
205.365,205.3899,205.15,2428,205.23,"2024-06-11T19:20:00Z",300030,205.265941
205.285,205.39,205.205,2078,205.3699,"2024-06-11T19:21:00Z",215090,205.286008
205.35,205.36,205.23,1837,205.285,"2024-06-11T19:22:00Z",172008,205.290553
205.55,205.56,205.335,2346,205.34,"2024-06-11T19:23:00Z",262038,205.432907
205.5209,205.59,205.45,2376,205.545,"2024-06-11T19:24:00Z",267234,205.523469
205.51,205.57,205.46,2028,205.52,"2024-06-11T19:25:00Z",222868,205.503911
205.665,205.68,205.52,1996,205.52,"2024-06-11T19:26:00Z",229984,205.59065
205.675,205.745,205.655,2218,205.67,"2024-06-11T19:27:00Z",289545,205.698036
205.7562,205.76,205.65,1817,205.67,"2024-06-11T19:28:00Z",185956,205.712496
205.73,205.78,205.64,2527,205.7599,"2024-06-11T19:29:00Z",478617,205.705281
205.61,205.73,205.54,2589,205.73,"2024-06-11T19:30:00Z",305071,205.613066
205.61,205.67,205.58,1853,205.61,"2024-06-11T19:31:00Z",153827,205.631473
205.555,205.74,205.53,2527,205.62,"2024-06-11T19:32:00Z",238297,205.635657
205.58,205.67,205.55,2100,205.5527,"2024-06-11T19:33:00Z",172675,205.60965
205.58,205.7,205.57,1962,205.58,"2024-06-11T19:34:00Z",164110,205.62385
205.61,205.67,205.49,2920,205.57,"2024-06-11T19:35:00Z",283369,205.570667
205.575,205.635,205.5593,2076,205.6079,"2024-06-11T19:36:00Z",185290,205.601071
205.635,205.68,205.53,2065,205.575,"2024-06-11T19:37:00Z",223441,205.622751
205.625,205.66,205.58,2318,205.6332,"2024-06-11T19:38:00Z",197619,205.629617
205.685,205.79,205.6132,3070,205.63,"2024-06-11T19:39:00Z",355234,205.722064
205.855,205.92,205.685,3432,205.685,"2024-06-11T19:40:00Z",469147,205.840001
205.94,205.96,205.84,2725,205.855,"2024-06-11T19:41:00Z",263801,205.912972
206.12,206.16,205.89,8286,205.935,"2024-06-11T19:42:00Z",1212360,206.016156
206.17,206.228,206.08,3646,206.12,"2024-06-11T19:43:00Z",395210,206.154724
206.245,206.315,206.12,4249,206.17,"2024-06-11T19:44:00Z",451155,206.221227
206.07,206.25,205.98,3963,206.245,"2024-06-11T19:45:00Z",445369,206.108358
206.185,206.23,206.06,3278,206.07,"2024-06-11T19:46:00Z",345843,206.170406
206.235,206.279,206.105,3181,206.18,"2024-06-11T19:47:00Z",356720,206.191328
206.185,206.27,206.145,3108,206.24,"2024-06-11T19:48:00Z",332418,206.205957
206.23,206.29,206.15,3690,206.185,"2024-06-11T19:49:00Z",399110,206.230987
206.425,206.48,206.11,5772,206.22,"2024-06-11T19:50:00Z",673936,206.3083
206.5199,206.57,206.29,5972,206.425,"2024-06-11T19:51:00Z",661433,206.472314
206.425,206.6,206.38,4931,206.515,"2024-06-11T19:52:00Z",566861,206.462703
206.5025,206.6,206.4101,4713,206.43,"2024-06-11T19:53:00Z",804287,206.514288
206.655,206.74,206.45,6790,206.505,"2024-06-11T19:54:00Z",740264,206.611991
206.965,207.06,206.65,12421,206.66,"2024-06-11T19:55:00Z",1366012,206.929457
206.8856,206.98,206.75,6757,206.965,"2024-06-11T19:56:00Z",779074,206.853817
206.9799,206.99,206.855,6881,206.88,"2024-06-11T19:57:00Z",744236,206.928609
206.86,207,206.8,9024,206.97,"2024-06-11T19:58:00Z",1063370,206.908286
207.14,207.16,206.76,14656,206.87,"2024-06-11T19:59:00Z",1782640,206.960162
207.09,207.15,207.02,490,207.15,"2024-06-11T20:00:00Z",10740348,207.149548
207.21,207.27,207.07,464,207.07,"2024-06-11T20:01:00Z",58694,207.156179
207.35,207.35,207.18,337,207.2,"2024-06-11T20:02:00Z",474187,207.274385
207.22,207.4,207.15,356,207.36,"2024-06-11T20:03:00Z",748434,207.162871
207.29,207.3,207.22,205,207.2494,"2024-06-11T20:04:00Z",381696,207.267482
207.43,207.48,202.865,446,207.27,"2024-06-11T20:05:00Z",60480,206.654464
207.5698,207.64,207.15,518,207.43,"2024-06-11T20:06:00Z",598486,207.185438
207.5,207.56,207.15,241,207.52,"2024-06-11T20:07:00Z",176963,207.169057
207.53,207.6,207.46,247,207.46,"2024-06-11T20:08:00Z",24612,207.527792
207.6098,207.7,207.53,291,207.53,"2024-06-11T20:09:00Z",41768,207.612052
207.55,207.61,207.5,248,207.61,"2024-06-11T20:10:00Z",21055,207.543544
207.5,207.58,207.46,199,207.51,"2024-06-11T20:11:00Z",47959,207.505106
207.51,207.51,207.42,218,207.5,"2024-06-11T20:12:00Z",19900,207.476328
207.6,207.6,207.5,221,207.53,"2024-06-11T20:13:00Z",22481,207.531654
207.5,207.65,207.48,304,207.6,"2024-06-11T20:14:00Z",41623,207.567055
207.49,207.5111,207.48,137,207.5111,"2024-06-11T20:15:00Z",6154,207.488519
207.51,207.55,207.49,156,207.5315,"2024-06-11T20:16:00Z",10385,207.504752
207.5307,207.6,207.4999,157,207.5,"2024-06-11T20:17:00Z",22737,207.562401
207.55,207.5596,207.53,114,207.55,"2024-06-11T20:18:00Z",4369,207.549824
207.67,207.67,207.56,176,207.58,"2024-06-11T20:19:00Z",10856,207.61468
207.65,207.6809,207.61,143,207.65,"2024-06-11T20:20:00Z",9637,207.647046
207.71,207.75,207.6134,232,207.65,"2024-06-11T20:21:00Z",16702,207.712883
207.76,207.77,207.71,195,207.73,"2024-06-11T20:22:00Z",9698,207.746603
207.5892,207.77,207.58,228,207.7692,"2024-06-11T20:23:00Z",12688,207.690651
207.65,207.68,207.6003,130,207.65,"2024-06-11T20:24:00Z",6239,207.651671
207.63,207.71,207.63,103,207.71,"2024-06-11T20:25:00Z",5133,207.666923
207.63,207.69,207.63,108,207.68,"2024-06-11T20:26:00Z",4888,207.655802
207.68,207.68,207.63,90,207.63,"2024-06-11T20:27:00Z",2790,207.665875
207.73,207.75,207.6804,151,207.7,"2024-06-11T20:28:00Z",13507,207.714977
207.7,207.7399,207.7,119,207.72,"2024-06-11T20:29:00Z",4195,207.711145
207.85,207.85,207.7,282,207.72,"2024-06-11T20:30:00Z",18271,207.786931
207.8101,207.89,207.81,222,207.85,"2024-06-11T20:31:00Z",16662,207.868443
207.7997,207.8498,207.7997,150,207.82,"2024-06-11T20:32:00Z",10656,207.812515
207.82,207.84,207.81,98,207.84,"2024-06-11T20:33:00Z",1300,207.824444
207.79,207.86,207.77,125,207.81,"2024-06-11T20:34:00Z",12383,207.79899
207.7705,207.79,207.7,111,207.77,"2024-06-11T20:35:00Z",8395,207.753098
207.77,207.78,207.75,83,207.77,"2024-06-11T20:36:00Z",3433,207.759334
207.7501,207.78,207.75,128,207.77,"2024-06-11T20:37:00Z",7219,207.766609
207.76,207.79,207.15,111,207.77,"2024-06-11T20:38:00Z",267709,207.1569
207.73,207.7534,207.71,102,207.75,"2024-06-11T20:39:00Z",5627,207.739127
207.5619,207.73,207.5619,168,207.73,"2024-06-11T20:40:00Z",24369,207.673641
207.69,207.69,207.58,109,207.62,"2024-06-11T20:41:00Z",3170,207.624774
207.64,207.6888,207.6205,107,207.65,"2024-06-11T20:42:00Z",3675,207.646916
207.62,207.69,207.62,76,207.6899,"2024-06-11T20:43:00Z",4731,207.651571
207.6,207.65,207.58,101,207.62,"2024-06-11T20:44:00Z",5384,207.615777
207.5999,207.66,207.56,162,207.6,"2024-06-11T20:45:00Z",11597,207.594151
207.44,207.5936,207.43,212,207.57,"2024-06-11T20:46:00Z",16926,207.50052
207.44,207.5,207.42,175,207.43,"2024-06-11T20:47:00Z",17736,207.457417
207.47,207.48,207.4312,105,207.46,"2024-06-11T20:48:00Z",8967,207.459537
207.37,207.48,207.35,185,207.48,"2024-06-11T20:49:00Z",20246,207.386986
207.4,207.45,207.4,108,207.4,"2024-06-11T20:50:00Z",406418,207.408743
207.4,207.43,207.39,103,207.39,"2024-06-11T20:51:00Z",4351,207.41231
207.4092,207.45,207.39,103,207.449,"2024-06-11T20:52:00Z",7011,207.411763
207.39,207.42,207.39,100,207.4,"2024-06-11T20:53:00Z",11560,207.39719
207.38,207.42,207.37,103,207.37,"2024-06-11T20:54:00Z",103270,207.38362
207.45,207.49,207.38,168,207.4,"2024-06-11T20:55:00Z",14891,207.427183
207.49,207.49,207.46,78,207.49,"2024-06-11T20:56:00Z",4429,207.484159
207.5999,207.6,207.49,182,207.49,"2024-06-11T20:57:00Z",5807,207.541826
207.68,207.68,207.59,121,207.59,"2024-06-11T20:58:00Z",4866,207.635494
207.69,207.69,207.15,72,207.68,"2024-06-11T20:59:00Z",19526,207.322658
207.6499,207.68,207.63,64,207.68,"2024-06-11T21:00:00Z",2419,207.655357
207.6503,207.68,207.63,95,207.63,"2024-06-11T21:01:00Z",6796,207.657849
207.64,207.69,207.64,122,207.65,"2024-06-11T21:02:00Z",3915,207.666593
207.67,207.69,207.6598,87,207.69,"2024-06-11T21:03:00Z",2471,207.670852
207.7,207.7,207.68,107,207.68,"2024-06-11T21:04:00Z",4439,207.692724
207.7,207.77,207.69,109,207.6901,"2024-06-11T21:05:00Z",2299,207.706667
207.71,207.74,207.69,89,207.74,"2024-06-11T21:06:00Z",4185,207.699277
207.7,207.72,207.68,96,207.7182,"2024-06-11T21:07:00Z",3824,207.698791
207.7008,207.72,207.69,90,207.69,"2024-06-11T21:08:00Z",2052,207.704096
207.67,207.71,207.55,113,207.71,"2024-06-11T21:09:00Z",5604,207.689094
207.68,207.7,207.53,83,207.53,"2024-06-11T21:10:00Z",4838,207.617555
207.69,207.69,207.68,70,207.68,"2024-06-11T21:11:00Z",4272,207.683483
207.67,207.69,207.67,78,207.68,"2024-06-11T21:12:00Z",2561,207.678405
207.54,207.6,207.54,91,207.58,"2024-06-11T21:13:00Z",2537,207.568373
207.5985,207.6,207.57,78,207.6,"2024-06-11T21:14:00Z",1595,207.595066
207.55,207.58,207.55,64,207.58,"2024-06-11T21:15:00Z",1907,207.552069
207.57,207.57,207.5248,102,207.56,"2024-06-11T21:16:00Z",3330,207.557085
207.57,207.58,207.15,71,207.5797,"2024-06-11T21:17:00Z",10031,207.18234
207.59,207.59,207.57,68,207.57,"2024-06-11T21:18:00Z",1176,207.57446
207.6,207.6,207.57,47,207.5999,"2024-06-11T21:19:00Z",7616,207.587252
207.57,207.6,207.57,49,207.57,"2024-06-11T21:20:00Z",871,207.578571
207.6,207.6,207.57,56,207.5721,"2024-06-11T21:21:00Z",2075,207.591239
207.53,207.58,207.53,83,207.58,"2024-06-11T21:22:00Z",4738,207.56051
207.5,207.5499,207.46,100,207.51,"2024-06-11T21:23:00Z",12043,207.504312
207.47,207.5,207.45,64,207.4991,"2024-06-11T21:24:00Z",5130,207.462132
207.49,207.5,207.45,90,207.46,"2024-06-11T21:25:00Z",9846,207.459897
207.5005,207.52,207.49,67,207.5,"2024-06-11T21:26:00Z",2536,207.499173
207.56,207.56,207.53,59,207.53,"2024-06-11T21:27:00Z",1180,207.54451
207.57,207.5794,207.56,62,207.56,"2024-06-11T21:28:00Z",4737,207.575544
207.5784,207.58,207.46,97,207.55,"2024-06-11T21:29:00Z",6843,207.543338
207.58,207.58,207.52,62,207.58,"2024-06-11T21:30:00Z",1449276,207.562631
207.53,207.53,207.53,75,207.53,"2024-06-11T21:31:00Z",3698,207.53
207.5,207.53,207.46,84,207.53,"2024-06-11T21:32:00Z",1580,207.502881
207.49,207.5,207.45,89,207.4711,"2024-06-11T21:33:00Z",2974,207.468403
207.47,207.47,207.45,69,207.46,"2024-06-11T21:34:00Z",3331,207.457028
207.45,207.47,207.45,82,207.4507,"2024-06-11T21:35:00Z",3874,207.450906
207.45,207.47,207.45,64,207.45,"2024-06-11T21:36:00Z",10369,207.452001
207.4492,207.4492,207.44,54,207.44,"2024-06-11T21:37:00Z",992,207.442706
207.4,207.43,207.4,77,207.42,"2024-06-11T21:38:00Z",4692,207.413269
207.36,207.4,207.33,145,207.4,"2024-06-11T21:39:00Z",13070,207.348832
207.35,207.3747,207.35,78,207.37,"2024-06-11T21:40:00Z",1849,207.354957
207.34,207.3712,207.34,75,207.36,"2024-06-11T21:41:00Z",2844,207.347986
207.33,207.34,207.33,72,207.34,"2024-06-11T21:42:00Z",1628,207.334474
207.32,207.34,207.32,113,207.34,"2024-06-11T21:43:00Z",5265,207.327828
207.3,207.3399,207.2802,67,207.3399,"2024-06-11T21:44:00Z",2193,207.314241
207.219,207.28,207.2,116,207.28,"2024-06-11T21:45:00Z",7244,207.236512
207.25,207.28,207.17,105,207.2197,"2024-06-11T21:46:00Z",5004,207.240406
207.22,207.2542,207.22,61,207.2542,"2024-06-11T21:47:00Z",1331,207.227743
207.2,207.24,207.18,94,207.22,"2024-06-11T21:48:00Z",3044,207.197527
207.16,207.2,207.11,197,207.2,"2024-06-11T21:49:00Z",7369,207.156718
207.1,207.15,207.1,77,207.15,"2024-06-11T21:50:00Z",4692,207.110825
207.01,207.06,207.01,111,207.06,"2024-06-11T21:51:00Z",8261,207.044413
207.06,207.15,207.03,144,207.03,"2024-06-11T21:52:00Z",9240,207.066985
207.08,207.08,207.03,77,207.04,"2024-06-11T21:53:00Z",2533,207.040669
207.0483,207.14,207.0483,74,207.06,"2024-06-11T21:54:00Z",3094,207.091165
207.12,207.12,207.1,61,207.11,"2024-06-11T21:55:00Z",1392,207.111635
207.12,207.15,207.12,103,207.14,"2024-06-11T21:56:00Z",6525,207.137288
207.15,207.16,207.12,109,207.12,"2024-06-11T21:57:00Z",8252,207.153102
207.19,207.19,207.12,68,207.15,"2024-06-11T21:58:00Z",3195,207.172028
207.15,207.15,207.15,54,207.15,"2024-06-11T21:59:00Z",1099,207.15
207.12,207.1999,207.12,70,207.15,"2024-06-11T22:00:00Z",8347,207.180164
207.11,207.15,207.1,51,207.1001,"2024-06-11T22:01:00Z",3156,207.106367
207.08,207.08,207.08,59,207.08,"2024-06-11T22:02:00Z",810,207.08
207.1378,207.1378,207.0546,38,207.0546,"2024-06-11T22:03:00Z",1238,207.062164
207.03,207.1,207.03,57,207.1,"2024-06-11T22:04:00Z",1209,207.076484
207,207.03,207,111,207.02,"2024-06-11T22:05:00Z",6098,207.014592
206.88,207,206.72,212,207,"2024-06-11T22:06:00Z",23549,206.881475
206.7,206.88,206.7,115,206.88,"2024-06-11T22:07:00Z",6363,206.78542
206.73,206.77,206.61,141,206.63,"2024-06-11T22:08:00Z",11070,206.676205
206.74,206.74,206.6475,78,206.6475,"2024-06-11T22:09:00Z",2889,206.714392
206.75,206.83,206.74,97,206.75,"2024-06-11T22:10:00Z",13075,206.769216
206.8,206.87,206.8,95,206.86,"2024-06-11T22:11:00Z",8055,206.814872
206.84,206.86,206.8,72,206.85,"2024-06-11T22:12:00Z",6350,206.818794
206.8,206.85,206.8,45,206.85,"2024-06-11T22:13:00Z",644,206.83
206.8201,206.84,206.82,42,206.84,"2024-06-11T22:14:00Z",1518,206.821903
206.77,206.82,206.61,99,206.82,"2024-06-11T22:15:00Z",10523,206.765438
206.81,206.85,206.77,97,206.77,"2024-06-11T22:16:00Z",4782,206.810414
206.86,206.97,206.81,81,206.8292,"2024-06-11T22:17:00Z",2009,206.834468
206.8605,206.8605,206.81,82,206.81,"2024-06-11T22:18:00Z",5581,206.843134
206.88,206.88,206.86,68,206.86,"2024-06-11T22:19:00Z",1818,206.876858
206.86,206.88,206.86,62,206.88,"2024-06-11T22:20:00Z",2814,206.869503
206.87,206.9,206.86,54,206.87,"2024-06-11T22:21:00Z",1722,206.872161
206.92,206.93,206.8636,60,206.89,"2024-06-11T22:22:00Z",3099,206.908645
206.9299,206.94,206.9,57,206.94,"2024-06-11T22:23:00Z",4572,206.91426
206.93,207.15,206.93,81,207.15,"2024-06-11T22:24:00Z",85309,207.149583
206.87,206.87,206.87,72,206.87,"2024-06-11T22:25:00Z",10998,206.87
206.9,206.91,206.9,74,206.91,"2024-06-11T22:26:00Z",3054,206.904707
206.9,207,206.87,103,206.9,"2024-06-11T22:27:00Z",13609,206.975108
206.87,206.89,206.87,42,206.89,"2024-06-11T22:28:00Z",3402,206.873732
206.8822,206.8822,206.85,56,206.87,"2024-06-11T22:29:00Z",2832,206.861426
206.84,206.86,206.83,66,206.86,"2024-06-11T22:30:00Z",2746,206.85166
206.88,206.88,206.82,64,206.83,"2024-06-11T22:31:00Z",5055,206.836403
206.86,206.88,206.86,65,206.88,"2024-06-11T22:32:00Z",1951,206.870129
206.86,206.87,206.86,37,206.87,"2024-06-11T22:33:00Z",1693,206.863852
206.85,206.87,206.85,47,206.87,"2024-06-11T22:34:00Z",1330,206.855714
206.88,206.88,206.87,49,206.87,"2024-06-11T22:35:00Z",2573,206.876129
206.87,206.87,206.87,32,206.87,"2024-06-11T22:36:00Z",909,206.87
206.87,206.87,206.87,54,206.87,"2024-06-11T22:37:00Z",1289,206.87
206.82,206.82,206.82,43,206.82,"2024-06-11T22:38:00Z",1649,206.82
206.82,206.84,206.82,43,206.84,"2024-06-11T22:39:00Z",1309,206.836495
206.85,206.8599,206.84,45,206.84,"2024-06-11T22:40:00Z",2665,206.84941
206.85,206.85,206.85,31,206.85,"2024-06-11T22:41:00Z",505,206.85
206.84,206.85,206.84,42,206.85,"2024-06-11T22:42:00Z",1383,206.8459
206.86,206.86,206.86,42,206.86,"2024-06-11T22:43:00Z",480,206.86
206.8201,206.83,206.82,45,206.83,"2024-06-11T22:44:00Z",1373,206.825013
206.83,206.8301,206.82,46,206.82,"2024-06-11T22:45:00Z",1466,206.821948
206.8102,206.8102,206.8102,48,206.8102,"2024-06-11T22:46:00Z",564,206.8102
206.82,206.85,206.82,44,206.84,"2024-06-11T22:47:00Z",2542,206.843833
206.86,206.86,206.84,39,206.85,"2024-06-11T22:48:00Z",1607,206.844615
206.86,206.86,206.85,32,206.85,"2024-06-11T22:49:00Z",1136,206.855407
206.87,206.87,206.8699,43,206.8699,"2024-06-11T22:50:00Z",982,206.86996
206.87,206.9299,206.87,47,206.88,"2024-06-11T22:51:00Z",5371,206.912367
206.87,206.9,206.87,50,206.87,"2024-06-11T22:52:00Z",5685,206.873263
206.93,206.93,206.9,56,206.9,"2024-06-11T22:54:00Z",2341,206.912541
206.9928,206.9928,206.931,63,206.95,"2024-06-11T22:55:00Z",2771,206.955049
206.98,207,206.98,34,206.9895,"2024-06-11T22:56:00Z",955,206.995315
206.96,206.97,206.96,51,206.97,"2024-06-11T22:57:00Z",946,206.962899
206.91,206.98,206.91,55,206.98,"2024-06-11T22:58:00Z",3845,206.954739
206.95,206.95,206.9,35,206.9,"2024-06-11T22:59:00Z",2164,206.936701
206.95,206.95,206.91,28,206.91,"2024-06-11T23:00:00Z",2843,206.93295
206.99,206.99,206.95,54,206.95,"2024-06-11T23:01:00Z",2837,206.977537
207.002,207.09,206.95,173,206.95,"2024-06-11T23:02:00Z",20273,206.997025
207.11,207.11,207.0104,50,207.0104,"2024-06-11T23:03:00Z",1816,207.043535
207.14,207.18,207.0894,141,207.0894,"2024-06-11T23:04:00Z",5767,207.156662
207.2,207.2368,207.11,74,207.1999,"2024-06-11T23:05:00Z",4555,207.206042
207.25,207.25,207.1819,54,207.2215,"2024-06-11T23:06:00Z",1816,207.22018
207.34,207.35,207.2,103,207.2,"2024-06-11T23:07:00Z",5823,207.278613
207.3408,207.4136,207.3,57,207.3,"2024-06-11T23:08:00Z",2542,207.362954
207.33,207.43,207.33,44,207.43,"2024-06-11T23:09:00Z",2570,207.356026
207.36,207.36,207.31,49,207.33,"2024-06-11T23:10:00Z",3723,207.340827
207.3,207.36,207.3,54,207.34,"2024-06-11T23:11:00Z",5281,207.32385
207.33,207.33,207.29,58,207.3,"2024-06-11T23:12:00Z",3847,207.305413
207.22,207.3,207.22,47,207.3,"2024-06-11T23:13:00Z",3281,207.256929
207.38,207.38,207.31,62,207.33,"2024-06-11T23:14:00Z",2172,207.333121
207.44,207.44,207.38,71,207.38,"2024-06-11T23:15:00Z",6980,207.404525
207.4,207.44,207.36,60,207.43,"2024-06-11T23:16:00Z",5358,207.380656
207.35,207.44,207.35,70,207.38,"2024-06-11T23:17:00Z",3965,207.369898
207.33,207.3959,207.33,76,207.35,"2024-06-11T23:18:00Z",1531,207.358636
207.34,207.36,207.26,56,207.26,"2024-06-11T23:19:00Z",1308,207.315479
207.28,207.32,207.28,48,207.3,"2024-06-11T23:20:00Z",5945,207.302163
207.285,207.3,207.26,43,207.3,"2024-06-11T23:21:00Z",1886,207.280306
207.26,207.32,207.26,57,207.28,"2024-06-11T23:22:00Z",3982,207.281414
207.22,207.31,207.22,50,207.31,"2024-06-11T23:23:00Z",7897,207.239703
207.15,207.21,207.15,46,207.21,"2024-06-11T23:24:00Z",2609,207.165
207.13,207.2,207.1102,55,207.15,"2024-06-11T23:25:00Z",6267,207.150261
207.13,207.19,207.13,50,207.18,"2024-06-11T23:26:00Z",4946,207.166238
207.1873,207.1873,207.1873,40,207.1873,"2024-06-11T23:27:00Z",452,207.1873
207.17,207.19,207.15,44,207.16,"2024-06-11T23:28:00Z",2195,207.168791
207.18,207.19,207.16,42,207.1896,"2024-06-11T23:29:00Z",3735,207.183218
207.22,207.22,207.17,57,207.17,"2024-06-11T23:30:00Z",2853,207.209045
207.29,207.29,207.21,47,207.21,"2024-06-11T23:31:00Z",883,207.26
207.29,207.29,207.2,25,207.2,"2024-06-11T23:32:00Z",1533,207.273818
207.2014,207.2499,207.2014,49,207.2499,"2024-06-11T23:33:00Z",2772,207.215346
207.23,207.2495,207.15,59,207.16,"2024-06-11T23:34:00Z",2078,207.168725
207.1803,207.25,207.1803,38,207.2499,"2024-06-11T23:35:00Z",1543,207.239175
207.24,207.25,207.22,60,207.22,"2024-06-11T23:36:00Z",3247,207.234898
207.2497,207.25,207.24,46,207.24,"2024-06-11T23:37:00Z",1785,207.24785
207.24,207.25,207.24,41,207.25,"2024-06-11T23:38:00Z",1124,207.246296
